id,status,sort,name,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
110,1,0,Death Star,NA,NA,NA,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Insomnia, Nausea",Earthy,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,1,0,Deep Purple,NA,NA,NA,Hybrid,0,TGA Seeds,"Relaxed, Euphoric, Sleepy, Happy, Tingly, Dry Mouth, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Grape, Earthy, Sweet",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,1,0,Diablo,NA,NA,NA,Hybrid,0,Next Generation Seeds,"Relaxed, Happy, Euphoric, Uplifted, Sleepy, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Inflammation",Earthy,"Los Angeles, CA",NA,1700,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,1,0,Diesel Duff,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1,0,DJ Short Blueberry,NA,NA,NA,Indica,0,DJ Short,"Relaxed, Happy, Euphoric, Uplifted, Creative, Dry Mouth, Anxious","Stress, Insomnia, Pain, Depression, Lack of Appetite","Blueberry, Sweet, Berry",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1,0,Domino,NA,NA,NA,Hybrid,0,Unknown Breeder,"Sleepy, Happy, Tingly, Uplifted, Euphoric, Dry Mouth","Stress, Insomnia, Depression, Pain, Muscle Spasms","NA",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,1,0,Double D,NA,NA,NA,Sativa,0,PAPA GANJA,NA,NA,NA,"Lake Forest, CA",NA,1800,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1,0,Double Diesel,NA,NA,NA,Hybrid,0,Lowlife Seeds,"Creative, Happy, Focused, Energetic, Euphoric, Dry Mouth, Paranoid","Depression, Stress, Pain, Insomnia","Lime, Citrus",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,1,0,Dream Queen,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,"Richmond, CA",NA,1200,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,1,0,Durban Cheese,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1,0,Durban Poison,NA,NA,NA,Sativa,0,Nirvana,"Uplifted, Happy, Energetic, Focused, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Sweet, Pine",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1,0,Dutch Treat,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,1,0,Early Girl,NA,NA,NA,Indica,0,"NA","Relaxed, Happy, Uplifted, Euphoric, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Muscle Spasms, Lack of Appetite","Citrus, Earthy, Sweet",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1,0,Earthquake,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1,0,East Coast Sour Diesel,NA,NA,NA,Sativa,0,"NA","Happy, Focused, Energetic, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Muscle Spasms, Stress, Pain, Depression, Inflammation","Citrus, Lemon",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,1,0,Ed Rosenthal Super Bud,NA,NA,NA,Hybrid,0,Sensi Seeds,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,1,0,El Jeffe,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1,0,El Nino,NA,NA,NA,Hybrid,0,Green House Seed Co.,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,1,0,Euphoria,NA,NA,NA,Hybrid,0,Royal Queen,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,1,0,Exodus Cheese,NA,NA,NA,Hybrid,0,Green House Seed Co.,NA,NA,NA,"San Juan Capistrano, CA",NA,500,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,1,0,Fire Haze,NA,NA,NA,Sativa,0,"NA","Focused, Euphoric, Happy, Relaxed, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Sweet, Berry, Earthy",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,1,0,Fire OG,NA,NA,NA,Hybrid,0,Dark Heart Nursery,NA,NA,NA,", CA",NA,2000,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,1,0,Flo,NA,NA,NA,Hybrid,10,DJ Short,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,1,0,Frostbite,NA,NA,NA,Sativa,0,"NA","Sleepy, Happy, Relaxed, Tingly, Uplifted, Dry Mouth","Depression, Insomnia, Pain, Lack of Appetite, Stress","Earthy, Skunk, Berry",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1,0,Fruity Pebbles,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,1,0,Fucking Incredible,NA,NA,NA,Hybrid,0,Vancouver Island Seed Company,"Relaxed, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Insomnia","Skunk, Earthy",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,1,0,G-13,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,1,0,G13 Haze,NA,NA,NA,Hybrid,0,Soma Seeds,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,1,0,God Bud,NA,NA,NA,Hybrid,0,Jordan of the Islands,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Inflammation, Insomnia","Earthy, Sweet",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,1,0,Godberry,NA,NA,NA,Indica,0,"NA","Relaxed, Sleepy, Happy, Euphoric, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Muscle Spasms, Depression","Berry, Blueberry, Sweet",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,1,0,God's Gift,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,1,0,Golden Goat,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,"Richmond, CA",NA,1400,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,1,0,Goo,NA,NA,NA,Hybrid,0,Unknown Breeder,"Sleepy, Relaxed, Hungry, Euphoric, Happy, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet, Blueberry","Morongo Basin, CA",NA,1300,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,1,0,Goldwing,NA,NA,NA,Sativa,0,"NA","Uplifted, Happy, Euphoric, Creative, Energetic, Dry Mouth, Paranoid","Stress, Depression, Nausea, Pain, Muscle Spasms","NA",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,1,0,Grand Hindu,NA,NA,NA,Indica,0,"NA","Relaxed, Sleepy, Happy, Horny, Creative, Dry Mouth, Paranoid","Inflammation, Pain, Stress","Grape, Citrus",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,1,0,Grandaddy Purple,NA,NA,NA,Indica,0,Holistic Healing Collective,NA,NA,NA,"Richmond, CA",NA,1400,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,1,0,Grape Ape,NA,NA,NA,Hybrid,0,Apothecary Seed Company,"Relaxed, Sleepy, Happy, Euphoric, Uplifted, Dry Mouth, Anxious","Stress, Pain, Insomnia, Depression","Grape, Sweet, Berry","Richmond, CA",NA,1600,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,1,0,Grape Crush,NA,NA,NA,Indica,0,"NA","Relaxed, Euphoric, Happy, Uplifted, Creative, Dry Mouth","Stress, Pain, Depression, Muscle Spasms, Insomnia","Grape, Sweet, Berry",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,1,0,Grape God,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,1,0,Grape Kush,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,1,0,Grape Skunk,NA,NA,NA,Hybrid,0,Next Generation Seeds,"Happy, Uplifted, Talkative, Energetic, Relaxed, Dry Mouth","Nausea, Stress, Pain, Depression, Insomnia","Skunk, Earthy, Grape",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,1,0,Grapefruit,NA,NA,NA,Hybrid,0,Unknown Breeder,"Happy, Energetic, Euphoric, Relaxed, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Pain","Citrus, Sweet",NA,NA,127,NA,NA,40,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,1,0,Grapefruit Haze,NA,NA,NA,Hybrid,0,Next Generation Seeds,"Uplifted, Happy, Euphoric, Relaxed, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Muscle Spasms","Lemon, Citrus",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,1,0,Gravity,NA,NA,NA,Hybrid,0,T.H.Seeds,"Sleepy, Hungry, Relaxed, Horny, Euphoric, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia","Sweet, Citrus, Rose",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,1,0,Green Candy,NA,NA,NA,Hybrid,0,Unknown Breeder,"Happy, Uplifted, Relaxed, Energetic, Focused, Dry Mouth, Paranoid, Anxious","Depression, Stress, Nausea, Pain, Insomnia","Sweet, Pine, Earthy",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1,0,Green Crack,NA,NA,NA,Hybrid,0,Unknown Breeder,"Energetic, Happy, Uplifted, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Citrus, Sweet, Earthy","Los Angeles, CA",NA,1700,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,1,0,Green Crack Extreme,NA,NA,NA,Sativa,0,"NA","Energetic, Talkative, Uplifted, Creative, Focused, Dry Mouth, Paranoid","Stress, Depression, Pain, Nausea","Sweet, Earthy",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,1,0,Green Door Kush,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,1,0,Green Dream,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,"Redondo Beach, CA",NA,1600,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,1,0,Green Goblin,NA,NA,NA,Sativa,0,"NA","Uplifted, Focused, Happy, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Lack of Appetite, Stress, Depression, Insomnia","Pine, Citrus",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,1,0,Green Hornet,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,1,0,Green Kush,NA,NA,NA,Hybrid,0,Unknown Breeder,"Euphoric, Hungry, Energetic, Sleepy, Relaxed, Dry Mouth, Paranoid","Stress, Pain, Depression, Nausea, Insomnia","Citrus, Sweet, Earthy",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,1,0,Green Queen,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,1,0,Harlequin,NA,NA,NA,Hybrid,0,Unknown Breeder,"Relaxed, Focused, Uplifted, Happy, Energetic, Dry Mouth, Anxious","Stress, Pain, Depression, Inflammation","Earthy, Sweet","San Juan Capistrano, CA",NA,600,NA,NA,1000,NA,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,1,0,Hash Plant,NA,NA,NA,Indica,0,Sensi Seeds,"Relaxed, Sleepy, Happy, Hungry, Euphoric, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression",Earthy,NA,NA,127,NA,NA,13,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,1,0,Hashberry,NA,NA,NA,Hybrid,0,Mandala Seeds,"Relaxed, Happy, Euphoric, Uplifted, Tingly, Dry Mouth, Paranoid, Anxious","Pain, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,1,0,Hashplant Haze,NA,NA,NA,Sativa,0,"NA","Happy, Uplifted, Relaxed, Euphoric, Sleepy, Dry Mouth, Anxious","Pain, Stress, Depression, Insomnia","Blueberry, Sweet, Orange",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,1,0,Hawaiian Delight,NA,NA,NA,Indica,0,"NA","Happy, Relaxed, Horny, Uplifted, Euphoric, Dry Mouth, Paranoid","Pain, Stress, Nausea, Depression",Sweet,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,1,0,Hawaiian Fire,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,1,0,Hawaiian Sativa,NA,NA,NA,Hybrid,0,Unknown Breeder,"Uplifted, Euphoric, Happy, Relaxed, Sleepy, Dry Mouth, Paranoid","Nausea, Stress, Depression, Insomnia, Pain","Citrus, Sweet",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,1,0,Hawaiian Skunk,NA,NA,NA,Hybrid,370,Reeferman Seeds,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,1,0,Hawaiian Snow,NA,NA,NA,Hybrid,0,Green House Seed Co.,"Happy, Relaxed, Uplifted, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Depression, Pain, Stress","NA",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,1,0,Hawaiian Thunder Fuck,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,1,0,Haze,NA,NA,NA,Hybrid,0,Unknown Breeder,"Euphoric, Uplifted, Happy, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Earthy, Sweet",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,1,0,Headband,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,"Richmond, CA",NA,1900,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,1,0,Heavy Duty Fruity,NA,NA,NA,Hybrid,0,ThSeeds,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,1,0,Hempstar,NA,NA,NA,Sativa,174,Dutch Passion,"Happy, Focused, Relaxed, Euphoric, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Nausea, Pain, Lack of Appetite",Earthy,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,1,0,Herojuana,NA,NA,NA,Hybrid,0,StructuredHydro,NA,NA,NA,"Baltimore, MD",NA,1900,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,1,0,Himalayan Gold,NA,NA,NA,Hybrid,0,Greenhouse,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,1,0,Hindu Kush,NA,NA,NA,Hybrid,0,Sacred Seeds,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Lack of Appetite","Earthy, Sweet",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,1,0,Hindu Skunk,NA,NA,NA,Hybrid,0,Oaksterdam Seed Company,"Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Nausea","Skunk, Earthy, Sweet",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,1,0,Hog's Breath,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,1,0,Hong Kong,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,1,0,Huckleberry,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,1,0,Hydro Green Crack,NA,NA,NA,Sativa,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,1,0,Ice,NA,NA,NA,Hybrid,0,Nirvana,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,1,0,Ice Cream,NA,NA,NA,Hybrid,0,Paradise Seeds,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,1,0,Ingrid,NA,NA,NA,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid","Pain, Inflammation, Stress, Insomnia, Depression","Earthy, Skunk",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,1,0,Island Sweet Skunk,NA,NA,NA,Sativa,0,Jordan of the Island,"Happy, Uplifted, Energetic, Euphoric, Creative, Dry Mouth, Paranoid","Stress, Pain, Depression","Sweet, Skunk",NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,1,0,J1,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,"Lake Forest, CA",NA,1100,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,1,0,J-27,NA,NA,NA,Sativa,0,"NA","Energetic, Focused, Uplifted, Creative, Euphoric, Anxious, Dry Mouth, Paranoid","Stress, Pain, Nausea","Citrus, Orange",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,1,0,Jack Flash,NA,NA,NA,Hybrid,0,Sensi Seeds,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,1,0,Jack Frost,NA,NA,NA,Hybrid,0,GoldenSeed,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,1,0,Jack Herer,NA,NA,NA,Hybrid,"370,268,174",Sensi Seeds,"Happy, Energetic, Uplifted, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Earthy, Pine","Beckwourth, CA",NA,1600,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,1,0,Jack Kush,NA,NA,NA,Hybrid,0,Unknown Breeder,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,1,0,Jack the Ripper,NA,NA,NA,Hybrid,0,TGA Seeds,"Happy, Energetic, Uplifted, Euphoric, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Lemon, Citrus, Earthy","Lake Forest, CA",NA,1100,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,1,0,Jamaican Pearl,NA,NA,NA,Sativa,0,"NA","Euphoric, Happy, Uplifted, Creative, Energetic, Dry Mouth, Paranoid","Stress, Depression, Pain, Nausea","Earthy, Sweet",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,1,0,Jillybean,NA,NA,NA,Hybrid,"349,103",TGA,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,1,0,Juicy Fruit,NA,NA,NA,Hybrid,10,Sensi Seeds,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,1,0,Jupiter Kush,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,1,0,Jupiter OG,NA,NA,NA,Hybrid,0,Clone Queen,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Depression, Nausea","Pine, Citrus","Pasadena, CA",NA,1700,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,1,0,K Train,NA,NA,NA,Hybrid,0,Woodhorse,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,1,0,Kaboom,NA,NA,NA,Hybrid,0,TGA Seeds,"Happy, Uplifted, Energetic, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Pine",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,1,0,Kahuna,NA,NA,NA,Hybrid,0,Soma Seeds,"Uplifted, Euphoric, Relaxed, Creative, Focused, Dry Mouth","Stress, Pain, Depression, Insomnia","Sweet, Orange",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,1,0,Kali Mist,NA,NA,NA,Hybrid,0,Serious Seeds,"Energetic, Creative, Happy, Focused, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Lack of Appetite, Muscle Spasms","Earthy, Sweet, Citrus","San Juan Capistrano, CA",NA,1000,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,1,0,Kandy Kush,NA,NA,NA,Hybrid,0,Reserva Privada,NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,1,0,Key Lime Haze,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,1,0,Khola,NA,NA,NA,Hybrid,0,Dutch Passion Seed Company,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,1,0,Killer Queen,NA,NA,NA,Hybrid,0,Reservoir,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,1,0,King Kong,NA,NA,NA,Hybrid,0,Dr. Underground,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,1,0,King Kush,NA,NA,NA,Indica,0,GreenLeaf Healing Collective,NA,NA,NA,"Sherman Oaks, CA",NA,1800,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,1,0,King Louis,NA,NA,NA,Indica,0,Uprising Seed Co.,NA,NA,NA,", CA",NA,1900,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1,0,King's Bread,NA,NA,NA,Sativa,0,"NA",NA,NA,NA,NA,NA,127,NA,NA,20,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,1,0,King's Kush,NA,NA,NA,Hybrid,0,"NA",NA,NA,NA,NA,NA,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,1,0,Kryptonite,NA,NA,NA,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Tingly, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Pain, Stress, Insomnia, Depression","Sweet, Earthy, Pine","Chatsworth, CA",NA,1600,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,1,0,Kush Berry,NA,NA,NA,Hybrid,0,Motarebel Seeds,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,1,0,Kushberry,NA,NA,NA,Indica,0,"NA","Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Anxious","Stress, Insomnia, Pain, Depression","Berry, Sweet, Earthy",NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
